,PMID,is_coi_pred,is_register_pred,is_fund_pred,is_open_code,is_open_data,Disease,Model,Publication_Year,Journal
581,34075326,False,False,True,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,Eur Phys J Plus
582,34075198,True,False,True,False,False,Brucellosis,Time Series,2021 Non Covid-19,Sci Rep
583,34075157,True,False,True,False,False,Malaria,Spatiotemporal,2021 Non Covid-19,Sci Rep
584,34073946,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Healthcare (Basel)
585,34073810,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Biology (Basel)
586,34073465,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Int J Environ Res Public Health
587,34073319,True,False,True,False,False,Malaria,Time Series,2021 Non Covid-19,Int J Environ Res Public Health
588,34071801,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Int J Environ Res Public Health
589,34071047,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Int J Environ Res Public Health
590,34070616,True,False,True,True,False,Covid-19,Time Series,2021 Covid-19,Entropy (Basel)
591,34070039,True,False,True,False,False,Vector,Spatiotemporal,2021 Non Covid-19,Viruses
592,34067128,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Viruses
593,34066231,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Viruses
594,34064738,True,False,True,False,False,Malaria,Spatiotemporal,2021 Non Covid-19,Int J Environ Res Public Health
595,34063465,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Viruses
596,34063073,True,False,True,False,False,HFMD,Spatiotemporal,2021 Non Covid-19,Int J Environ Res Public Health
597,34061203,False,False,False,False,False,Covid-19,Time Series,2021 Covid-19,JAMA Netw Open
598,34059063,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Popul Health Metr
599,34058004,True,False,True,True,False,Covid-19,Time Series,2021 Covid-19,Int J Epidemiol
600,34054336,True,False,True,False,True,Covid-19,Spatiotemporal,2021 Covid-19,J Geogr Syst
601,34054229,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
602,34053271,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,Philos Trans R Soc Lond B Biol Sci
603,34053265,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Philos Trans R Soc Lond B Biol Sci
604,34053258,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,Philos Trans R Soc Lond B Biol Sci
605,34053255,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,Philos Trans R Soc Lond B Biol Sci
606,34048904,True,False,False,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Ann Epidemiol
607,34045593,True,False,True,False,False,General (theoretical model),Spatiotemporal,2021 Non Covid-19,Sci Rep
608,34045002,True,False,True,True,True,Unspecified (super-category),Time Series,2021 Non Covid-19,Lancet Digit Health
609,34044880,True,False,True,False,True,Vector,Spatiotemporal,2021 Non Covid-19,Parasit Vectors
610,34043676,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,PLoS One
611,34043172,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,Environ Sci Pollut Res Int
612,34040494,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Annu Rev Control
613,34040093,True,False,True,True,True,Covid-19,Spatiotemporal,2021 Covid-19,Sci Rep
614,34039413,True,False,True,False,False,Trichinellosis,Time Series,2021 Non Covid-19,Parasit Vectors
615,34039289,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,BMC Public Health
616,34035086,True,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,BMJ Open
617,34031465,True,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,Sci Rep
618,34031114,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,BMJ Open
619,34030332,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Sci Total Environ
620,34027263,True,False,True,False,True,Covid-19,Spatiotemporal,2021 Covid-19,Geohealth
621,34026472,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Results Phys
622,34026471,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Results Phys
623,34026423,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Z Gesundh Wiss
624,34019589,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,PLoS One
625,34019561,True,False,True,True,True,Covid-19,Agent-based,2021 Covid-19,PLoS One
626,34019536,True,False,True,False,True,Dengue,Spatiotemporal,2021 Non Covid-19,PLoS Negl Trop Dis
627,34017008,True,False,True,True,True,Covid-19,Agent-based,2021 Covid-19,Nat Commun
628,34016439,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,ISA Trans
629,34015676,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Epidemics
630,34012470,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,J Environ Public Health
631,34011491,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,BMJ
632,34007250,False,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,Financ Res Lett
633,34006346,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Disaster Med Public Health Prep
634,34006343,False,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Disaster Med Public Health Prep
635,34002294,False,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,Eur J Epidemiol
636,34002127,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Results Phys
637,34002125,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Results Phys
638,34001251,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Mil Med Res
639,33996402,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Results Phys
640,33994895,True,False,False,True,False,Covid-19,Time Series,2021 Covid-19,Appl Soft Comput
641,33994677,True,False,True,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,Chaos Solitons Fractals
642,33994664,True,False,True,True,True,General (theoretical model),Compartmental,2021 Non Covid-19,Nonlinear Dyn
643,33994652,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,GeoJournal
644,33993870,True,False,True,False,False,Unspecified (super-category),Time Series,2021 Non Covid-19,BMC Med
645,33993161,True,False,True,False,False,Gonorrhea,Agent-based,2021 Non Covid-19,Sex Transm Dis
646,33991293,False,False,True,False,False,General (theoretical model),Agent-based,2021 Non Covid-19,Health Care Manag Sci
647,33989292,True,False,True,False,True,Leptospirosis,Time Series,2021 Non Covid-19,PLoS One
648,33988707,False,False,False,False,False,Covid-19,Agent-based,2021 Covid-19,JAMA Netw Open
649,33986347,True,False,True,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,Sci Rep
650,33984687,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,Epidemics
651,33983966,True,False,True,True,False,Ebola,Compartmental,2021 Non Covid-19,PLoS One
652,33983953,True,False,True,False,True,Covid-19,Time Series,2021 Covid-19,PLoS One
653,33980920,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Sci Rep
654,33980718,True,False,True,True,True,Covid-19,Agent-based,2021 Covid-19,BMJ
655,33980401,True,False,False,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Spat Spatiotemporal Epidemiol
656,33977079,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Results Phys
657,33972270,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,BMJ Health Care Inform
658,33971429,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,Epidemics
659,33971307,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Infect Genet Evol
660,33968871,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Front Public Health
661,33968462,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,Engineering (Beijing)
662,33967408,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
663,33965636,True,False,False,True,True,Covid-19,Compartmental,2021 Covid-19,J Biomed Inform
664,33963259,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Sci Rep
665,33962683,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Infect Dis Poverty
666,33962563,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,BMC Infect Dis
667,33959371,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,R Soc Open Sci
668,33958443,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Proc Natl Acad Sci U S A
669,33956249,False,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Eur J Health Econ
670,33948613,True,False,True,True,False,Covid-19,Agent-based,2021 Covid-19,medRxiv
671,33942171,True,False,True,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,J Math Biol
672,33942002,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Expert Syst Appl
673,33941073,True,False,True,False,False,Unspecified (super-category),Time Series,2021 Non Covid-19,Environ Health Prev Med
674,33937735,True,False,True,True,True,Covid-19,Agent-based,2021 Covid-19,EClinicalMedicine
675,33937734,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,EClinicalMedicine
676,33937179,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Front Public Health
677,33936325,False,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Procedia Comput Sci
678,33935582,True,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,Annu Rev Control
679,33935381,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
680,33933229,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Value Health
681,33933228,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Value Health
682,33933085,True,False,True,False,False,Malaria,Spatiotemporal,2021 Non Covid-19,Malar J
683,33930762,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Comput Biol Med
684,33928902,True,False,False,False,False,Measles,Spatiotemporal,2021 Non Covid-19,Euro Surveill
685,33926892,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,BMJ Glob Health
686,33925650,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Vaccines (Basel)
687,33923094,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,Int J Environ Res Public Health
688,33921934,True,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,Int J Environ Res Public Health
689,33921152,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Int J Environ Res Public Health
690,33920027,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Vaccines (Basel)
691,33919501,True,False,True,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,Vaccines (Basel)
692,33917544,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,Int J Environ Res Public Health
693,33915940,True,False,True,True,False,Covid-19,Time Series,2021 Covid-19,Infect Dis Rep
694,33915790,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,J Clin Med
695,33915478,True,False,True,True,False,Covid-19,Agent-based,2021 Covid-19,Comput Biol Med
696,33915272,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,J Biomed Inform
697,33915160,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Math Biosci
698,33914758,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,PLoS One
699,33911131,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Sci Rep
700,33907222,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Sci Rep
701,33902631,True,False,True,False,False,HIV,Time Series,2021 Non Covid-19,AIDS Res Ther
702,33900932,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,J Med Internet Res
703,33900929,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,J Med Internet Res
704,33899348,True,False,True,False,False,TB and mycobacteria,Agent-based,2021 Non Covid-19,Int J Numer Method Biomed Eng
705,33899097,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Health Policy Plan
706,33899039,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Public Health Pract (Oxf)
707,33898884,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Infect Dis Model
708,33898377,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Front Public Health
709,33897087,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,J Math Econ
710,33893279,True,False,True,True,True,Covid-19,Spatiotemporal,2021 Covid-19,Nat Commun
711,33891608,True,False,True,False,False,Leishmaniasis,Spatiotemporal,2021 Non Covid-19,PLoS Negl Trop Dis
712,33887314,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Math Biosci
713,33886669,True,False,True,False,False,Influenza illnesses,Time Series,2021 Non Covid-19,PLoS One
714,33886486,True,False,True,True,False,Covid-19,Time Series,2021 Covid-19,JMIR Mhealth Uhealth
715,33882066,True,False,True,True,True,Covid-19,Agent-based,2021 Covid-19,PLoS Biol
716,33882025,False,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Am J Trop Med Hyg
717,33880423,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Heliyon
718,33880323,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Results Phys
719,33879824,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,Sci Rep
720,33878351,True,False,True,True,False,Covid-19,Agent-based,2021 Covid-19,Prev Med
721,33877537,True,False,False,False,False,Unspecified (super-category),Time Series,2021 Non Covid-19,Curr Med Sci
722,33875751,True,False,True,True,True,Covid-19,Spatiotemporal,2021 Covid-19,Sci Rep
723,33872188,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,JMIR Med Inform
724,33868908,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Spat Stat
725,33868907,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Results Phys
726,33867699,True,False,True,True,False,General (theoretical model),Compartmental,2021 Non Covid-19,Chaos Solitons Fractals
727,33864970,False,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Comput Biol Med
728,33864137,False,False,True,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,J Math Biol
729,33863575,True,False,True,True,True,Measles,Compartmental,2021 Non Covid-19,Vaccine
730,33862214,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Int J Infect Dis
731,33862212,True,False,True,True,False,Covid-19,Spatiotemporal,2021 Covid-19,Int J Infect Dis
732,33862210,True,False,True,True,False,Covid-19,Agent-based,2021 Covid-19,Int J Infect Dis
733,33859542,True,False,False,False,False,Covid-19,Agent-based,2021 Covid-19,ScientificWorldJournal
734,33858432,True,False,True,False,False,Malaria,Agent-based,2021 Non Covid-19,Malar J
735,33857499,True,False,True,True,False,Covid-19,Agent-based,2021 Covid-19,Lancet Glob Health
736,33851007,True,False,True,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,Model Earth Syst Environ
737,33851002,True,False,True,False,False,Resistant bacteria,Agent-based,2021 Non Covid-19,One Health
738,33850668,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,PeerJ
739,33850666,True,False,True,True,True,Covid-19,Agent-based,2021 Covid-19,PeerJ
740,33850441,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Annu Rev Control
741,33850338,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Appl Math Comput
742,33846378,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Sci Rep
743,33844636,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,J Med Internet Res
744,33841752,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,Comput Struct Biotechnol J
745,33841583,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Evol Intell
746,33840897,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Nonlinear Dyn
747,33840175,True,False,True,False,False,Covid-19,Multiple,2021 Covid-19,Genomics Inform
748,33836017,True,False,True,True,False,Covid-19,Agent-based,2021 Covid-19,PLoS One
749,33832451,True,False,True,False,False,HIV,Time Series,2021 Non Covid-19,BMC Public Health
750,33827852,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,CMAJ
751,33824850,True,False,True,False,False,General (theoretical model),Agent-based,2021 Non Covid-19,Z Gesundh Wiss
752,33823822,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,BMC Public Health
753,33822785,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,PLoS One
754,33821197,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,World Med Health Policy
755,33821142,False,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Neural Process Lett
756,33817630,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Front Artif Intell
757,33816095,False,False,False,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Spat Stat
758,33816084,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Sustain Cities Soc
759,33814968,False,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Comput Math Organ Theory
760,33814655,True,False,False,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,Physica D
761,33812742,True,False,True,True,True,Covid-19,Agent-based,2021 Covid-19,Vaccine
762,33805362,True,False,True,False,False,MERS,Agent-based,2021 Non Covid-19,Int J Environ Res Public Health
763,33802866,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Healthcare (Basel)
764,33802501,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,Int J Environ Res Public Health
765,33802247,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Int J Environ Res Public Health
766,33801188,True,False,True,False,False,General (theoretical model),Time Series,2021 Non Covid-19,Vaccines (Basel)
767,33800896,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Int J Environ Res Public Health
768,33799900,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Viruses
769,33799289,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Epidemics
770,33798755,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Infect Genet Evol
771,33798208,True,False,True,False,True,Bubonic plague,Spatiotemporal,2021 Non Covid-19,PLoS One
772,33798201,True,False,True,False,False,HIV,Time Series,2021 Non Covid-19,PLoS One
773,33795723,True,False,False,True,True,Covid-19,Time Series,2021 Covid-19,Sci Rep
774,33794286,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,J Theor Biol
775,33793551,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,PLoS One
776,33791745,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,medRxiv
777,33787909,False,False,False,False,False,Covid-19,Agent-based,2021 Covid-19,JAMA Netw Open
778,33786413,True,False,True,True,True,Covid-19,Agent-based,2021 Covid-19,Adv Theory Simul
779,33786024,False,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,J Public Aff
780,33785291,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Math Biosci
781,33784882,True,False,True,False,True,General (theoretical model),Agent-based,2021 Non Covid-19,J R Soc Interface
782,33784332,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,PLoS One
783,33784311,True,False,True,False,True,Zika,Multiple,2021 Non Covid-19,PLoS Comput Biol
784,33784239,True,False,True,True,True,Covid-19,Spatiotemporal,2021 Covid-19,J Med Internet Res
785,33783394,True,False,True,True,True,General (theoretical model),Time Series,2021 Non Covid-19,Epidemiology
786,33781224,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,BMC Public Health
787,33780504,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,PLoS One
788,33780496,True,False,True,False,True,Covid-19,Spatiotemporal,2021 Covid-19,PLoS One
789,33780443,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,PLoS Comput Biol
790,33777668,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Results Phys
791,33777127,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Adv Differ Equ
792,33776559,True,False,True,True,True,Covid-19,Spatiotemporal,2021 Covid-19,Stoch Environ Res Risk Assess
793,33774176,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Infect Genet Evol
794,33772076,True,False,False,False,False,Covid-19,Agent-based,2021 Covid-19,Sci Rep
795,33765977,True,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,BMC Public Health
796,33764982,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,PLoS One
797,33763643,True,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Transp Res Interdiscip Perspect
798,33762613,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Sci Rep
799,33758869,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,medRxiv
800,33758464,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Nonlinear Dyn
801,33755577,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,J Med Internet Res
802,33750735,True,False,True,True,False,Covid-19,Agent-based,2021 Covid-19,JMIR Med Inform
803,33746459,True,False,False,True,True,Covid-19,Compartmental,2021 Covid-19,Commun Nonlinear Sci Numer Simul
804,33746335,True,False,True,True,False,Covid-19,Time Series,2021 Covid-19,New Gener Comput
805,33746320,False,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Comput Mech
806,33741734,True,False,True,True,True,Covid-19,Agent-based,2021 Covid-19,Proc Natl Acad Sci U S A
807,33740904,True,False,True,False,False,Brucellosis,Time Series,2021 Non Covid-19,BMC Infect Dis
808,33738825,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,J Med Virol
809,33737555,True,False,False,False,False,Covid-19,Agent-based,2021 Covid-19,Sci Rep
810,33735290,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,PLoS One
811,33735223,True,False,True,False,True,General (theoretical model),Compartmental,2021 Non Covid-19,PLoS Comput Biol
812,33734944,False,False,False,False,False,Small pox,Compartmental,2021 Non Covid-19,Hum Vaccin Immunother
813,33731722,True,False,True,True,False,Covid-19,Agent-based,2021 Covid-19,Sci Rep
814,33731053,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,BMC Public Health
815,33730035,True,False,True,True,True,Covid-19,Spatiotemporal,2021 Covid-19,PLoS One
816,33727767,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
817,33727636,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,NPJ Digit Med
818,33726787,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,J Transl Med
819,33644499,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Infect Dis Model
820,33725011,True,False,True,False,True,HFRS,Time Series,2021 Non Covid-19,PLoS One
821,33723312,True,False,True,True,False,Covid-19,Compartmental,2021 Covid-19,Sci Rep
822,33718314,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Front Public Health
823,33688668,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,medRxiv
824,33720988,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,PLoS One
825,33719356,True,False,True,False,False,Ebola,Compartmental,2021 Non Covid-19,Adv Differ Equ
826,33712416,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,Sci Adv
827,33711969,True,False,True,False,False,Measles,Agent-based,2021 Non Covid-19,BMC Public Health
828,33711939,True,False,True,False,False,General (theoretical model),Spatiotemporal,2021 Non Covid-19,BMC Infect Dis
829,33711799,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,JMIR Public Health Surveill
830,33709095,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,Int J Epidemiol
831,33707546,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Sci Rep
832,33706731,True,False,True,False,False,Malaria,Agent-based,2021 Non Covid-19,BMC Public Health
833,33686377,True,False,False,True,True,Covid-19,Spatiotemporal,2021 Covid-19,Infect Dis Model
834,33612959,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Math Comput Simul
835,33558783,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,J Math Econ
836,33551582,True,False,True,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,Chaos Solitons Fractals
837,33519124,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
838,33519102,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
839,33495675,True,False,True,False,True,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
840,33424141,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
841,33705424,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,PLoS One
842,33691815,False,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Epidemiol Infect
843,33690150,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Br J Gen Pract
844,33690143,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,JMIR Public Health Surveill
845,33612918,True,False,False,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,J Math Econ
846,33324027,False,False,False,False,False,General (theoretical model),Compartmental,2021 Non Covid-19,J Math Econ
847,33686939,True,False,True,False,False,Malaria,Spatiotemporal,2021 Non Covid-19,Elife
848,33686125,True,False,False,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Sci Rep
849,33686075,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,Nat Commun
850,33684415,True,False,True,False,False,Covid-19,Time Series,2021 Covid-19,Environ Res
851,33684126,True,False,True,False,False,Rift valley fever,Time Series,2021 Non Covid-19,PLoS Negl Trop Dis
852,33682078,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Theory Biosci
853,33678904,False,False,False,True,False,General (theoretical model),Compartmental,2021 Non Covid-19,J Optim Theory Appl
854,33678199,False,False,False,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Epidemiol Infect
855,33676092,True,False,True,False,True,TB and mycobacteria,Time Series,2021 Non Covid-19,Epidemics
856,33673819,True,False,True,False,False,Covid-19,Spatiotemporal,2021 Covid-19,BMC Infect Dis
857,33672496,True,False,True,False,False,Rabies/ Lyssavirus,Agent-based,2021 Non Covid-19,Viruses
858,33671423,True,False,True,False,False,HFMD,Spatiotemporal,2021 Non Covid-19,Int J Environ Res Public Health
859,33667241,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,PLoS One
860,33667173,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,JMIR Public Health Surveill
861,33665042,True,False,True,True,False,Covid-19,Spatiotemporal,2021 Covid-19,PeerJ
862,33623733,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Results Phys
863,33623731,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Results Phys
864,33520615,True,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Results Phys
865,33661904,True,False,True,True,False,Dengue,Spatiotemporal,2021 Non Covid-19,PLoS Med
866,33661888,True,False,True,True,True,General (theoretical model),Compartmental,2021 Non Covid-19,PLoS Comput Biol
867,33649692,False,False,True,False,False,Covid-19,Compartmental,2021 Covid-19,Comput Mech
868,33651819,True,False,True,False,False,Covid-19,Agent-based,2021 Covid-19,PLoS One
869,33623480,True,False,True,True,True,Covid-19,Time Series,2021 Covid-19,Annu Rev Control
870,33614571,True,False,False,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Front Public Health
871,33647029,True,False,True,False,True,Malaria,Spatiotemporal,2021 Non Covid-19,PLoS Comput Biol
872,33643810,True,False,False,False,False,Covid-19,Spatiotemporal,2021 Covid-19,Sustain Cities Soc
873,33643707,True,False,True,True,True,Covid-19,Compartmental,2021 Covid-19,PeerJ
874,33643496,False,False,False,False,False,Covid-19,Time Series,2021 Covid-19,Procedia Comput Sci
875,33643473,True,False,False,True,True,Covid-19,Agent-based,2021 Covid-19,Cognit Comput
876,33558794,True,False,False,False,False,Covid-19,Compartmental,2021 Covid-19,Chaos Solitons Fractals
